89.236102,89.193766,89.357818,89.114386,80.329691,80.300585,78.231419,78.477496,77.752494,78.379594,78.085889,78.493372,78.781785,78.826767,78.630963,78.810891,79.215728,79.181330,79.231604,79.234250,79.088720,78.903501,78.533062,78.792369,78.498664,78.318736,78.506602,78.768555,77.839812,78.824121,78.781785,0.000000
89.426613,89.384278,89.548329,89.304898,80.520202,80.491096,78.421930,78.668007,77.943005,78.570106,78.276400,78.683883,78.972296,79.017278,78.821475,79.001402,79.406239,79.371841,79.422115,79.424761,79.279232,79.094012,78.723573,78.982880,78.689175,78.509248,78.697113,78.959066,78.030323,79.014632,0.000000,78.781785
89.468949,89.426613,89.590665,89.347234,80.562538,80.536078,78.464266,78.710343,77.987987,78.612441,78.318736,78.726219,79.014632,79.059614,78.863811,79.043738,79.448575,79.414177,79.467097,79.467097,79.321567,79.138994,78.768555,79.025216,78.731511,78.554230,78.739449,79.004048,78.075305,0.000000,79.014632,78.824121
88.484640,88.442304,88.606356,88.362924,79.578229,79.551769,77.479957,77.726034,77.003678,77.628132,77.334427,77.741910,78.030323,78.075305,77.879501,78.059429,78.464266,78.429868,78.482788,78.482788,78.337258,78.154685,77.784246,78.040907,77.747202,77.569920,77.755140,78.019739,0.000000,78.075305,78.030323,77.839812
89.413383,89.371048,89.535099,89.294314,80.506972,80.480512,78.408700,78.654777,77.932421,78.559522,78.263170,78.670653,78.959066,79.004048,78.808245,78.988172,79.393009,79.358611,79.411531,79.411531,79.266002,79.083428,78.712989,78.969650,78.675945,78.498664,78.686529,0.000000,78.019739,79.004048,78.959066,78.768555
89.151430,89.109094,89.273146,89.029714,80.245019,80.215913,78.146747,78.392824,77.667822,78.294922,78.001217,78.408700,78.697113,78.742095,78.546292,78.726219,79.131056,79.096658,79.149578,79.149578,79.004048,78.821475,78.451036,78.707697,78.413992,78.236711,0.000000,78.686529,77.755140,78.739449,78.697113,78.506602
88.963565,88.923875,89.085280,88.844495,80.057153,80.030694,77.958881,78.204959,77.482603,78.109703,77.813352,78.220835,78.509248,78.554230,78.358426,78.538354,78.943191,78.908793,78.961712,78.961712,78.816183,78.633609,78.263170,78.519832,78.226127,0.000000,78.236711,78.498664,77.569920,78.554230,78.509248,78.318736
89.140846,89.101156,89.265208,89.021777,80.234435,80.207975,78.138809,78.382240,77.659884,78.286984,77.993279,78.400762,78.689175,78.734157,78.538354,78.718281,79.123118,79.086074,79.138994,79.141640,78.996110,78.810891,78.440452,78.699759,0.000000,78.226127,78.413992,78.675945,77.747202,78.731511,78.689175,78.498664
89.437197,89.394861,89.558913,89.315482,80.530786,80.501680,78.432514,78.678591,77.953589,78.580690,78.286984,78.694467,78.982880,79.027862,78.832059,79.011986,79.416823,79.382425,79.432699,79.435345,79.289816,79.104596,78.734157,0.000000,78.699759,78.519832,78.707697,78.969650,78.040907,79.025216,78.982880,78.792369
89.177890,89.135554,89.299606,89.058820,80.271479,80.245019,78.173207,78.419284,77.696928,78.324028,78.027677,78.435160,78.723573,78.768555,78.572752,78.752679,79.157516,79.123118,79.176038,79.176038,79.030508,78.847935,0.000000,78.734157,78.440452,78.263170,78.451036,78.712989,77.784246,78.768555,78.723573,78.533062
89.548329,89.508639,89.670045,89.429259,80.641918,80.615458,78.543646,78.789723,78.067367,78.694467,78.398116,78.805599,79.094012,79.138994,78.943191,79.123118,79.527955,79.493557,79.546477,79.546477,79.400947,0.000000,78.847935,79.104596,78.810891,78.633609,78.821475,79.083428,78.154685,79.138994,79.094012,78.903501
89.730903,89.691213,89.855264,89.611833,80.824491,80.798031,78.728865,78.972296,78.249940,78.877041,78.583336,78.990818,79.276586,79.321567,79.128410,79.308338,79.713174,79.676131,79.729050,79.731696,0.000000,79.400947,79.030508,79.289816,78.996110,78.816183,79.004048,79.266002,78.337258,79.321567,79.279232,79.088720
