957302085629591,5,8
957302283756419,7,8
957302345707551,8,8
957302486572455,2,8
957303716080839,14,8
957303728311379,11,8
957304326866719,13,8
957304443202531,6,8
957304537051609,22,8
957304717945057,30,8
957304787444089,16,8
957304802901045,20,8
957305126062769,17,8
957305620401221,25,8
957306377420283,5,8
957306464028793,23,8
957307095811455,7,8
957307832500311,2,8
957308795244321,22,8
957308797370089,30,8
957309016032629,18,8
957309112019127,11,8
957309536760451,14,8
957309590557597,20,8
957310810479989,24,8
957311326717417,27,8
957311593619907,4,8
957311925940945,29,8
957313180328313,30,8
957313367101961,22,8
957315885803361,29,8
957316458603415,8,8
957316844539287,1,8
957316896645933,21,8
957316896752401,21,8
957317092668505,30,8
957317217880767,4,8
957318693017213,18,8
957320763251655,7,8
957320806591743,11,8
957321201846149,24,8
957321681220233,30,8
957321993608837,25,8
957321993701977,25,8
957323580234645,27,8
957323963054229,29,8
957324098760065,23,8
957324305248981,16,8
957324305346825,16,8
957324881313351,7,8
957326152456861,30,8
957326401224183,13,8
957326627456997,24,8
957326744300759,11,8
957326804538095,9,8
957326875972689,25,8
957327871786045,29,8
957328016285159,14,8
957328016382231,14,8
957328272531441,26,8
957328294515413,18,8
957329469953451,12,8
957329608151631,7,8
957329733102541,28,8
957329883803889,27,8
957329886957507,15,8
957330084372937,20,8
957330599139425,23,8
957330850555965,22,8
957330980866149,30,8
957331775001545,29,8
957331929355475,2,8
957331929453887,2,8
957331929533927,2,8
957332022190497,24,8
957332196163137,25,8
957332346577069,26,8
957332626656147,11,8
957333091894581,18,16
957333451029155,13,8
957333686314319,7,8
957334474679121,28,8
957334925336253,20,8
957335367685221,21,8
957335518807225,27,8
957335537490945,30,8
957336100532505,29,8
957336519727941,26,8
957336522506951,9,8
957337481741329,24,8
957338620901283,4,8
957338620999523,4,8
957339006441899,11,8
957339318346097,19,8
957339724933629,20,8
957340326416545,26,8
957340717578751,14,8
