6422550615358295,18,8
6422550615721737,28,8
6422550615762457,29,8
6422550615816153,20,8
6422550615824389,21,8
6422550615914969,30,8
6422550615978077,31,8
6422550616166404,1,8
6422550616436313,17,8
6422550616510160,11,8
6422550616730980,4,8
6422550616884976,7,8
6422550617111472,3,8
6422550617389848,15,8
6422550617543396,6,8
6422550617558444,12,8
6422550617772136,9,8
6422550618366676,8,8
6422550618484180,13,8
6422550621156841,22,8
6422550621229244,19,8
6422550621623585,23,8
6422550622863396,5,8
6422550623162128,14,8
6422550623617364,0,8
6422550624120573,16,8
6422550624988196,10,8
6422550625689524,2,8
6422550646524841,26,16
6422550769264068,11,8
6422550771335165,24,8
6422550772824836,4,8
6422550773468053,25,8
6422550791571796,2,8
6422550794430412,0,8
6422550794540048,6,8
6422550797483008,1,8
6422550808847592,3,8
6422550811880308,7,8
6422550812754741,30,8
6422550812911368,12,8
6422550830469341,28,8
6422550839610989,29,8
6422550853095929,21,8
6422550856462505,20,8
6422550856938792,8,8
6422550857647661,18,8
6422550903365876,5,8
6422550971155274,14,16
6422550972946226,15,16
6422551073938996,13,8
6422551082068372,10,16
6422551090844904,9,8
6422551090860361,27,8
6422551091569325,19,8
6422551092180933,17,8
6422551094165120,4,8
6422551094310673,22,8
6422551094784289,23,8
6422551095203088,3,8
6422551095372372,6,8
6422551096026396,7,8
6422551096425473,25,8
6422551097323729,26,8
6422551097647272,8,8
6422551098223789,30,8
6422551098706721,20,8
6422551098757025,29,8
6422551098958397,31,8
6422551099294177,18,8
6422551099778104,5,8
6422551100973845,28,8
6422551101569308,2,8
6422551102740240,0,8
6422551102815908,11,8
6422551102877496,1,8
6422551105306244,10,8
6422551105329049,27,8
6422551105356417,24,8
6422551105859480,9,8
6422551105999981,21,8
6422551106546864,12,8
6422551106606412,15,8
6422551108030629,22,8
6422551108573781,23,8
6422551109740648,4,8
6422551111498396,7,8
6422551112212208,14,8
6422551114164384,2,8
6422551114640532,0,8
6422551115341356,3,8
6422551119901060,1,16
6422551149207001,30,32
6422551149519117,20,32
6422551202477388,13,16
6422551239175349,31,8
6422551261944280,5,8
6422551265132080,11,8
6422551267329108,6,8
6422551279091449,25,8
6422551342246213,26,8
6422551343452229,16,8
6422551362283997,8,8
6422551371803713,9,8
6422551372967268,10,8
6422551391957792,15,8
6422551410077124,3,8
6422551412392213,29,8
6422551443057507,2,8
6422551443299344,12,8
6422551448964098,0,8
6422551457118017,27,16
6422551460466293,28,16
6422551461238996,7,16
6422551461342857,19,16
6422551461953781,16,16
6422551462156701,18,16
6422551495813489,21,8
6422551506293333,24,8
6422551509287737,22,8
6422551515576748,1,8
6422551523177348,4,8
6422551525660180,5,8
6422551525833592,13,8
6422551526321644,11,8
6422551526348769,20,8
6422551526583105,17,8
6422551526658841,30,8
6422551527284461,23,8
6422551527560208,6,8
6422551528443808,14,8
6422551530176336,8,8
6422551530929728,9,8
6422551530974224,2,8
6422551531437080,12,8
6422551532510253,26,8
6422551532656841,28,8
6422551533098809,19,8
6422551533422936,7,8
6422551533602869,22,8
6422551534221525,27,8
6422551535210633,21,8
6422551535546144,1,8
6422551536299653,25,8
6422551537256020,4,8
6422551538448664,3,8
6422551538482504,0,8
6422551538615216,10,8
6422551539596653,29,8
6422551539812221,23,8
6422551540238340,15,8
6422551541179680,6,8
6422551543161000,14,8
6422551543958292,2,8
6422551567644317,31,8
6422551577548457,17,32
6422551643209344,3,32
6422551643282368,0,8
6422551665100236,12,8
6422551666126521,24,8
6422551667076048,9,8
6422551667683705,18,8
6422551684904500,13,8
6422551686888716,1,8
6422551691857820,7,8
6422551728478640,11,8
6422551773179338,5,8
6422551773539366,16,8
6422551775003061,31,8
6422551775254461,20,8
6422551775644137,17,8
6422551798217262,2,8
6422551800847327,21,8
6422551807356485,18,8
6422551808088024,8,8
6422551809045665,26,8
6422551813229741,26,8
6422551817852241,23,8
6422551820536524,4,8
6422551825643165,28,8
6422551835585821,28,8
6422551836239425,27,8
6422551836323565,30,8
6422551827765717,24,8
6422551846463429,22,8
6422551846599677,19,8
6422551851191581,25,8
6422551908888721,27,16
6422551910349231,20,16
6422551911126440,10,16
6422551911429894,16,16
6422551911990605,19,16
6422551922570700,15,16
6422551979071577,25,8
6422551986203152,14,8
6422551988685612,6,8
6422551992562576,0,8
6422552007194501,22,8
6422552008538481,21,8
6422552008992629,31,8
6422552009568801,30,8
6422552010257016,9,8
6422552010812016,1,8
6422552010839625,23,8
6422552011113745,29,8
6422552011220440,7,8
6422552011514737,17,8
6422552012101377,18,8
6422552012266344,2,8
6422552012816928,13,8
6422552013777696,5,8
6422552014487393,28,8
6422552015268948,11,8
6422552015666981,26,8
6422552015686577,20,8
6422552015739236,4,8
6422552015773952,8,8
6422552016852876,12,8
6422552017894236,15,8
6422552018881384,10,8
6422552019855048,14,8
6422552020063460,6,8
6422552020539017,22,8
6422552024463092,9,8
6422552024459673,19,8
6422552025393056,1,8
6422552025464016,7,8
6422552026359796,2,8
6422552026544964,13,8
6422552027457308,0,8
6422552036764441,17,16
6422552044691285,16,16
6422552045125685,27,16
6422552114233297,29,8
6422552116176696,8,8
6422552124505105,29,32
6422552153180561,25,8
6422552154024860,4,8
6422552154573417,18,8
6422552170919044,12,8
6422552173950116,5,8
6422552191158549,24,8
6422552192807097,23,8
6422552194489045,28,8
6422552196280292,3,8
6422552196460748,3,8
6422552196561372,11,8
6422552207042488,10,8
6422552211348148,2,8
6422552214835880,1,8
6422552241524451,15,8
6422552262095240,0,8
6422552263251492,6,8
6422552259945313,30,8
6422552278612192,14,8
6422552281717681,20,8
6422552282091465,26,8
6422552282170313,31,8
6422552285252297,16,8
6422552311581525,21,8
6422552412206080,9,16
6422552431825196,7,8
6422552443345529,22,8
6422552444147416,3,8
6422552445773636,8,8
6422552445930380,4,8
6422552446032920,13,8
6422552446209865,19,8
6422552446865497,17,8
6422552446875204,2,8
6422552447122469,18,8
6422552447524269,25,8
6422552448386145,23,8
6422552448637748,0,8
6422552448879925,28,8
6422552449257032,15,8
6422552449817181,30,8
6422552449930036,10,8
6422552450690409,31,8
6422552451907445,20,8
6422552452369676,6,8
6422552453465156,14,8
6422552453944708,1,8
6422552455641196,5,8
6422552455710765,24,8
6422552455897724,7,8
6422552456224025,22,8
6422552456238201,29,8
6422552456503440,9,8
6422552456891116,11,8
6422552458928569,21,8
6422552459746149,19,8
6422552459758281,17,8
6422552460639625,25,8
6422552460798257,18,8
6422552464651676,3,8
6422552465164480,1,8
6422552476485136,8,16
6422552485437873,23,8
6422552485619132,2,8
6422552580253228,0,32
6422552602246117,28,8
6422552603065650,27,8
6422552623305888,10,8
6422552624025836,4,8
6422552624987576,12,8
6422552625226464,5,8
6422552625706712,20,8
6422552626638856,14,8
6422552630997937,31,8
6422552681921986,16,8
6422552683238736,9,8
6422552683455008,6,8
6422552703822544,3,8
6422552706133440,11,8
6422552707453696,15,8
6422552709427216,1,8
6422552721461472,7,8
6422552740525897,24,8
6422552768351964,29,16
6422552769723105,22,16
6422552773102484,2,16
6422552778655752,0,8
6422552787078120,13,8
6422552789884153,26,8
6422552820678693,21,8
6422552831050736,8,8
6422552831124185,19,8
6422552831195309,25,8
6422552832134821,30,8
6422552832543649,16,8
6422552833565241,17,8
6422552833687892,10,8
6422552834462716,5,8
6422552834834773,18,8
6422552835003212,12,8
6422552835176140,3,8
6422552835413237,23,8
6422552835584612,0,8
6422552835849668,14,8
6422552837108153,20,8
6422552837130449,28,8
6422552837345293,31,8
6422552838464305,27,8
6422552838481964,4,8
6422552839230568,1,8
6422552840756613,24,8
6422552841149844,15,8
6422552842898096,1,8
6422552843189477,22,8
6422552843838004,13,8
6422552843934785,26,8
6422552844064488,2,8
6422552844068432,9,8
6422552846488856,8,8
6422552846529320,6,8
6422552847387940,11,8
6422552848134397,17,8
6422552848283116,7,8
6422552848402780,3,8
6422552849105172,5,8
6422552849172141,16,8
6422552850141521,23,8
6422552852030416,0,8
6422552852976928,1,8
6422552853851912,2,8
6422552877639113,20,8
6422552892096725,31,32
6422552896170853,19,8
6422552900776564,2,8
6422552920158253,21,32
6422552949286667,30,8
6422552952760369,27,8
6422552955283744,10,8
6422552955314956,12,8
6422552959280005,29,8
6422552977404261,20,8
6422552980501356,14,8
6422552982574437,17,8
6422552982769316,3,8
6422552998705432,4,8
6422553001841348,15,8
6422553007888248,9,8
6422553010877136,0,8
6422553025675217,25,8
6422553025796200,18,8
6422553026693720,21,8
6422553032403822,28,8
6422553037249180,8,8
6422553044834908,6,8
6422553052745348,11,8
6422553074816729,19,8
6422553078419224,7,8
6422553083073320,15,8
6422553090141844,1,8
6422553104340989,22,8
6422553105630341,26,8
6422553117332204,13,16
6422553117403096,5,16
6422553119711020,2,16
6422553122356905,24,16
6422553165876117,24,8
6422553179111901,22,8
6422553179797784,3,8
6422553180786393,26,8
6422553181916640,12,8
6422553181946345,17,8
6422553182770500,0,8
6422553182893493,23,8
6422553183700285,16,8
6422553184129308,9,8
6422553184392764,14,8
6422553184505421,19,8
6422553184646324,10,8
6422553185047004,5,8
6422553185115293,29,8
6422553185194713,27,8
6422553185669364,10,8
6422553185731209,30,8
6422553185973345,21,8
6422553187274945,28,8
6422553187895097,18,8
6422553187929068,11,8
6422553188187045,25,8
6422553188341184,9,8
6422553188519668,8,8
6422553189072880,15,8
6422553190073080,6,8
6422553190789700,1,8
6422553190976541,20,8
6422553192021136,13,8
6422553192094041,31,8
6422553193502104,4,8
6422553193709369,22,8
6422553193969736,7,8
6422553194196272,2,8
6422553195590641,25,8
6422553195727389,24,8
6422553195916005,18,8
6422553196448268,3,8
6422553196535401,17,8
6422553198410240,7,8
6422553198719668,13,8
6422553198888137,26,8
6422553199256441,27,8
6422553199260804,5,8
6422553199341177,19,8
6422553202949620,1,8
6422553203406476,0,8
6422553206434097,21,16
6422553228665841,23,8
6422553235744424,2,8
6422553246564145,29,32
6422553280575312,14,8
6422553284949136,9,32
6422553307961420,8,8
6422553309554096,12,8
6422553321412184,10,8
6422553331386344,6,8
6422553332371149,30,8
6422553338843972,4,8
6422553350028681,20,8
6422553375247772,12,8
6422553375871672,14,8
6422553376861940,4,8
6422553386707548,31,8
6422553386967880,15,8
6422553394587768,8,8
6422553405788084,11,8
6422553405938377,23,8
6422553427202904,6,8
6422553440554672,7,8
6422553441910272,3,8
6422553442626240,1,8
6422553443446072,0,8
6422553453952045,25,8
6422553456019425,24,8
