16535.000000None16469.000000None16503.000000None16432.000000None14942.000000None14911.000000None14333.000000None14489.000000None14219.000000None14491.000000None14487.000000None14464.000000None14589.000000None14564.000000None14530.000000None14619.000000None14621.000000None14599.000000None14618.000000None14603.000000None14565.000000None14522.000000None14409.000000None14572.000000None14546.000000None14493.000000None14500.000000None14581.000000None14364.000000None14551.000000None14623.000000None0.000000
16569.000000None16502.000000None16536.000000None16465.000000None14975.000000None14945.000000None14366.000000None14523.000000None14252.000000None14524.000000None14521.000000None14498.000000None14623.000000None14597.000000None14564.000000None14653.000000None14654.000000None14633.000000None14652.000000None14637.000000None14598.000000None14556.000000None14442.000000None14606.000000None14579.000000None14527.000000None14533.000000None14615.000000None14398.000000None14585.000000None0.000000None14623.000000
16497.000000None16431.000000None16465.000000None16394.000000None14904.000000None14873.000000None14295.000000None14451.000000None14181.000000None14453.000000None14449.000000None14426.000000None14551.000000None14526.000000None14492.000000None14582.000000None14583.000000None14561.000000None14581.000000None14565.000000None14527.000000None14485.000000None14371.000000None14534.000000None14508.000000None14455.000000None14462.000000None14543.000000None14327.000000None0.000000None14585.000000None14551.000000
16310.000000None16244.000000None16278.000000None16207.000000None14717.000000None14686.000000None14108.000000None14264.000000None13994.000000None14266.000000None14262.000000None14239.000000None14364.000000None14339.000000None14305.000000None14395.000000None14396.000000None14374.000000None14394.000000None14378.000000None14340.000000None14298.000000None14184.000000None14348.000000None14321.000000None14268.000000None14275.000000None14356.000000None0.000000None14327.000000None14398.000000None14364.000000
16527.000000None16461.000000None16495.000000None16424.000000None14934.000000None14903.000000None14325.000000None14481.000000None14211.000000None14483.000000None14479.000000None14456.000000None14581.000000None14556.000000None14522.000000None14611.000000None14613.000000None14591.000000None14610.000000None14595.000000None14556.000000None14514.000000None14401.000000None14564.000000None14538.000000None14485.000000None14491.000000None0.000000None14356.000000None14543.000000None14615.000000None14581.000000
16446.000000None16379.000000None16413.000000None16342.000000None14852.000000None14821.000000None14243.000000None14399.000000None14129.000000None14401.000000None14397.000000None14374.000000None14500.000000None14474.000000None14441.000000None14530.000000None14531.000000None14509.000000None14529.000000None14514.000000None14475.000000None14433.000000None14319.000000None14483.000000None14456.000000None14403.000000None0.000000None14491.000000None14275.000000None14462.000000None14533.000000None14500.000000
16439.000000None16373.000000None16407.000000None16336.000000None14846.000000None14815.000000None14237.000000None14393.000000None14122.000000None14394.000000None14391.000000None14368.000000None14493.000000None14468.000000None14434.000000None14523.000000None14525.000000None14503.000000None14522.000000None14507.000000None14468.000000None14426.000000None14313.000000None14476.000000None14450.000000None0.000000None14403.000000None14485.000000None14268.000000None14455.000000None14527.000000None14493.000000
16492.000000None16425.000000None16460.000000None16388.000000None14898.000000None14868.000000None14290.000000None14446.000000None14175.000000None14447.000000None14444.000000None14421.000000None14546.000000None14521.000000None14487.000000None14576.000000None14578.000000None14556.000000None14575.000000None14560.000000None14521.000000None14479.000000None14365.000000None14529.000000None0.000000None14450.000000None14456.000000None14538.000000None14321.000000None14508.000000None14579.000000None14546.000000
16518.000000None16452.000000None16486.000000None16415.000000None14925.000000None14894.000000None14316.000000None14472.000000None14202.000000None14474.000000None14470.000000None14447.000000None14572.000000None14547.000000None14513.000000None14602.000000None14604.000000None14582.000000None14602.000000None14586.000000None14548.000000None14506.000000None14392.000000None0.000000None14529.000000None14476.000000None14483.000000None14564.000000None14348.000000None14534.000000None14606.000000None14572.000000
16355.000000None16288.000000None16323.000000None16251.000000None14761.000000None14731.000000None14152.000000None14309.000000None14038.000000None14310.000000None14307.000000None14284.000000None14409.000000None14383.000000None14350.000000None14439.000000None14440.000000None14419.000000None14438.000000None14423.000000None14384.000000None14342.000000None0.000000None14392.000000None14365.000000None14313.000000None14319.000000None14401.000000None14184.000000None14371.000000None14442.000000None14409.000000
16468.000000None16402.000000None16436.000000None16365.000000None14875.000000None14844.000000None14266.000000None14422.000000None14152.000000None14424.000000None14420.000000None14397.000000None14523.000000None14497.000000None14464.000000None14553.000000None14554.000000None14532.000000None14552.000000None14536.000000None14498.000000None0.000000None14342.000000None14506.000000None14479.000000None14426.000000None14433.000000None14514.000000None14298.000000None14485.000000None14556.000000None14522.000000
16511.000000None16444.000000None16478.000000None16407.000000None14917.000000None14886.000000None14308.000000None14464.000000None14194.000000None14466.000000None14462.000000None14439.000000None14565.000000None14539.000000None14506.000000None14595.000000None14596.000000None14574.000000None14594.000000None14579.000000None0.000000None14498.000000None14384.000000None14548.000000None14521.000000None14468.000000None14475.000000None14556.000000None14340.000000None14527.000000None14598.000000None14565.000000
16549.000000None16483.000000None16517.000000None16446.000000None14956.000000None14925.000000None14347.000000None14503.000000None14233.000000None14505.000000None14501.000000None14478.000000None14603.000000None14578.000000None14544.000000None14633.000000None14635.000000None14613.000000None14632.000000None0.000000None14579.000000None14536.000000None14423.000000None14586.000000None14560.000000None14507.000000None14514.000000None14595.000000None14378.000000None14565.000000None14637.000000None14603.000000
16564.000000None16498.000000None16532.000000None16461.000000None14971.000000None14940.000000None14362.000000None14518.000000None14248.000000None14520.000000None14516.000000None14493.000000None14619.000000None14593.000000None14560.000000None14649.000000None14650.000000None14628.000000None0.000000None14632.000000None14594.000000None14552.000000None14438.000000None14602.000000None14575.000000None14522.000000None14529.000000None14610.000000None14394.000000None14581.000000None14652.000000None14618.000000
16545.000000None16479.000000None16513.000000None16442.000000None14952.000000None14921.000000None14343.000000None14499.000000None14228.000000None14501.000000None14497.000000None14474.000000None14599.000000None14574.000000None14540.000000None14629.000000None14631.000000None0.000000None14628.000000None14613.000000None14574.000000None14532.000000None14419.000000None14582.000000None14556.000000None14503.000000None14509.000000None14591.000000None14374.000000None14561.000000None14633.000000None14599.000000
16567.000000None16500.000000None16535.000000None16463.000000None14973.000000None14943.000000None14365.000000None14521.000000None14250.000000None14522.000000None14519.000000None14496.000000None14621.000000None14596.000000None14562.000000None14651.000000None0.000000None14631.000000None14650.000000None14635.000000None14596.000000None14554.000000None14440.000000None14604.000000None14578.000000None14525.000000None14531.000000None14613.000000None14396.000000None14583.000000None14654.000000None14621.000000
16565.000000None16499.000000None16533.000000None16462.000000None14972.000000None14941.000000None14363.000000None14519.000000None14249.000000None14521.000000None14517.000000None14494.000000None14619.000000None14594.000000None14560.000000None0.000000None14651.000000None14629.000000None14649.000000None14633.000000None14595.000000None14553.000000None14439.000000None14602.000000None14576.000000None14523.000000None14530.000000None14611.000000None14395.000000None14582.000000None14653.000000None14619.000000
16476.000000None16410.000000None16444.000000None16373.000000None14883.000000None14852.000000None14274.000000None14430.000000None14160.000000None14432.000000None14428.000000None14405.000000None14530.000000None14505.000000None0.000000None14560.000000None14562.000000None14540.000000None14560.000000None14544.000000None14506.000000None14464.000000None14350.000000None14513.000000None14487.000000None14434.000000None14441.000000None14522.000000None14305.000000None14492.000000None14564.000000None14530.000000
16510.000000None16443.000000None16478.000000None16406.000000None14917.000000None14886.000000None14308.000000None14464.000000None14193.000000None14465.000000None14462.000000None14439.000000None14564.000000None0.000000None14505.000000None14594.000000None14596.000000None14574.000000None14593.000000None14578.000000None14539.000000None14497.000000None14383.000000None14547.000000None14521.000000None14468.000000None14474.000000None14556.000000None14339.000000None14526.000000None14597.000000None14564.000000
16535.000000None16469.000000None16503.000000None16432.000000None14942.000000None14911.000000None14333.000000None14489.000000None14219.000000None14491.000000None14487.000000None14464.000000None0.000000None14564.000000None14530.000000None14619.000000None14621.000000None14599.000000None14619.000000None14603.000000None14565.000000None14523.000000None14409.000000None14572.000000None14546.000000None14493.000000None14500.000000None14581.000000None14364.000000None14551.000000None14623.000000None14589.000000
16410.000000None16344.000000None16378.000000None16307.000000None14817.000000None14786.000000None14208.000000None14364.000000None14093.000000None14366.000000None14362.000000None0.000000None14464.000000None14439.000000None14405.000000None14494.000000None14496.000000None14474.000000None14493.000000None14478.000000None14439.000000None14397.000000None14284.000000None14447.000000None14421.000000None14368.000000None14374.000000None14456.000000None14239.000000None14426.000000None14498.000000None14464.000000
16433.000000None16367.000000None16401.000000None16330.000000None14840.000000None14809.000000None14231.000000None14387.000000None14116.000000None14388.000000None0.000000None14362.000000None14487.000000None14462.000000None14428.000000None14517.000000None14519.000000None14497.000000None14516.000000None14501.000000None14462.000000None14420.000000None14307.000000None14470.000000None14444.000000None14391.000000None14397.000000None14479.000000None14262.000000None14449.000000None14521.000000None14487.000000
16437.000000None16370.000000None16404.000000None16333.000000None14843.000000None14812.000000None14234.000000None14391.000000None14120.000000None0.000000None14388.000000None14366.000000None14491.000000None14465.000000None14432.000000None14521.000000None14522.000000None14501.000000None14520.000000None14505.000000None14466.000000None14424.000000None14310.000000None14474.000000None14447.000000None14394.000000None14401.000000None14483.000000None14266.000000None14453.000000None14524.000000None14491.000000
16165.000000None16098.000000None16132.000000None16061.000000None14571.000000None14540.000000None13962.000000None14119.000000None0.000000None14120.000000None14116.000000None14093.000000None14219.000000None14193.000000None14160.000000None14249.000000None14250.000000None14228.000000None14248.000000None14233.000000None14194.000000None14152.000000None14038.000000None14202.000000None14175.000000None14122.000000None14129.000000None14211.000000None13994.000000None14181.000000None14252.000000None14219.000000
16435.000000None16369.000000None16403.000000None16332.000000None14842.000000None14811.000000None14233.000000None0.000000None14119.000000None14391.000000None14387.000000None14364.000000None14489.000000None14464.000000None14430.000000None14519.000000None14521.000000None14499.000000None14518.000000None14503.000000None14464.000000None14422.000000None14309.000000None14472.000000None14446.000000None14393.000000None14399.000000None14481.000000None14264.000000None14451.000000None14523.000000None14489.000000
16279.000000None16212.000000None16247.000000None16175.000000None14686.000000None14655.000000None0.000000None14233.000000None13962.000000None14234.000000None14231.000000None14208.000000None14333.000000None14308.000000None14274.000000None14363.000000None14365.000000None14343.000000None14362.000000None14347.000000None14308.000000None14266.000000None14152.000000None14316.000000None14290.000000None14237.000000None14243.000000None14325.000000None14108.000000None14295.000000None14366.000000None14333.000000
16857.000000None16791.000000None16825.000000None16753.000000None15264.000000None0.000000None14655.000000None14811.000000None14540.000000None14812.000000None14809.000000None14786.000000None14911.000000None14886.000000None14852.000000None14941.000000None14943.000000None14921.000000None14940.000000None14925.000000None14886.000000None14844.000000None14731.000000None14894.000000None14868.000000None14815.000000None14821.000000None14903.000000None14686.000000None14873.000000None14945.000000None14911.000000
16888.000000None16821.000000None16856.000000None16784.000000None0.000000None15264.000000None14686.000000None14842.000000None14571.000000None14843.000000None14840.000000None14817.000000None14942.000000None14917.000000None14883.000000None14972.000000None14973.000000None14952.000000None14971.000000None14956.000000None14917.000000None14875.000000None14761.000000None14925.000000None14898.000000None14846.000000None14852.000000None14934.000000None14717.000000None14904.000000None14975.000000None14942.000000
18378.000000None18311.000000None18345.000000None0.000000None16784.000000None16753.000000None16175.000000None16332.000000None16061.000000None16333.000000None16330.000000None16307.000000None16432.000000None16406.000000None16373.000000None16462.000000None16463.000000None16442.000000None16461.000000None16446.000000None16407.000000None16365.000000None16251.000000None16415.000000None16388.000000None16336.000000None16342.000000None16424.000000None16207.000000None16394.000000None16465.000000None16432.000000
18449.000000None18382.000000None0.000000None18345.000000None16856.000000None16825.000000None16247.000000None16403.000000None16132.000000None16404.000000None16401.000000None16378.000000None16503.000000None16478.000000None16444.000000None16533.000000None16535.000000None16513.000000None16532.000000None16517.000000None16478.000000None16436.000000None16323.000000None16486.000000None16460.000000None16407.000000None16413.000000None16495.000000None16278.000000None16465.000000None16536.000000None16503.000000
18415.000000None0.000000None18382.000000None18311.000000None16821.000000None16791.000000None16212.000000None16369.000000None16098.000000None16370.000000None16367.000000None16344.000000None16469.000000None16443.000000None16410.000000None16499.000000None16500.000000None16479.000000None16498.000000None16483.000000None16444.000000None16402.000000None16288.000000None16452.000000None16425.000000None16373.000000None16379.000000None16461.000000None16244.000000None16431.000000None16502.000000None16469.000000
0.000000None18415.000000None18449.000000None18378.000000None16888.000000None16857.000000None16279.000000None16435.000000None16165.000000None16437.000000None16433.000000None16410.000000None16535.000000None16510.000000None16476.000000None16565.000000None16567.000000None16545.000000None16564.000000None16549.000000None16511.000000None16468.000000None16355.000000None16518.000000None16492.000000None16439.000000None16446.000000None16527.000000None16310.000000None16497.000000None16569.000000None16535.000000
