477,474,476,487,481,500,475,494,495,487,496,495,480,484,489,475,477,498,471,472,473,482,488,492,494,496,483,488,481,481,473,0
480,477,479,490,484,503,478,497,498,490,499,498,483,487,492,478,480,501,474,475,476,485,491,495,497,499,486,491,484,484,0,473
488,485,487,498,492,511,486,505,506,498,507,506,491,495,500,486,488,509,482,483,484,493,499,503,505,507,494,499,492,0,484,481
488,485,487,498,492,511,486,505,506,498,507,506,491,495,500,486,488,509,482,483,484,493,499,503,505,507,494,499,0,492,484,481
495,492,494,505,499,518,493,512,513,505,514,513,498,502,507,493,495,516,489,490,491,500,506,510,512,514,501,0,499,499,491,488
490,487,489,500,494,513,488,507,508,500,509,508,493,497,502,488,490,511,484,485,486,495,501,505,507,509,0,501,494,494,486,483
503,500,502,513,507,526,501,520,521,513,522,521,506,510,515,501,503,524,497,498,499,508,514,518,520,0,509,514,507,507,499,496
501,498,500,511,505,524,499,518,519,511,520,519,504,508,513,499,501,522,495,496,497,506,512,516,0,520,507,512,505,505,497,494
499,496,498,509,503,522,497,516,517,509,518,517,502,506,511,497,499,520,493,494,495,504,510,0,516,518,505,510,503,503,495,492
495,492,494,505,499,518,493,512,513,505,514,513,498,502,507,493,495,516,489,490,491,500,0,510,512,514,501,506,499,499,491,488
489,486,488,499,493,512,487,506,507,499,508,507,492,496,501,487,489,510,483,484,485,0,500,504,506,508,495,500,493,493,485,482
480,477,479,490,484,503,478,497,498,490,499,498,483,487,492,478,480,501,474,475,0,485,491,495,497,499,486,491,484,484,476,473
479,476,478,489,483,502,477,496,497,489,498,497,482,486,491,477,479,500,473,0,475,484,490,494,496,498,485,490,483,483,475,472
478,475,477,488,482,501,476,495,496,488,497,496,481,485,490,476,478,499,0,473,474,483,489,493,495,497,484,489,482,482,474,471
505,502,504,515,509,528,503,522,523,515,524,523,508,512,517,503,505,0,499,500,501,510,516,520,522,524,511,516,509,509,501,498
484,481,483,494,488,507,482,501,502,494,503,502,487,491,496,482,0,505,478,479,480,489,495,499,501,503,490,495,488,488,480,477
482,479,481,492,486,505,480,499,500,492,501,500,485,489,494,0,482,503,476,477,478,487,493,497,499,501,488,493,486,486,478,475
496,493,495,506,500,519,494,513,514,506,515,514,499,503,0,494,496,517,490,491,492,501,507,511,513,515,502,507,500,500,492,489
491,488,490,501,495,514,489,508,509,501,510,509,494,0,503,489,491,512,485,486,487,496,502,506,508,510,497,502,495,495,487,484
487,484,486,497,491,510,485,504,505,497,506,505,0,494,499,485,487,508,481,482,483,492,498,502,504,506,493,498,491,491,483,480
502,499,501,512,506,525,500,519,520,512,521,0,505,509,514,500,502,523,496,497,498,507,513,517,519,521,508,513,506,506,498,495
503,500,502,513,507,526,501,520,521,513,0,521,506,510,515,501,503,524,497,498,499,508,514,518,520,522,509,514,507,507,499,496
494,491,493,504,498,517,492,511,512,0,513,512,497,501,506,492,494,515,488,489,490,499,505,509,511,513,500,505,498,498,490,487
502,499,501,512,506,525,500,519,0,512,521,520,505,509,514,500,502,523,496,497,498,507,513,517,519,521,508,513,506,506,498,495
501,498,500,511,505,524,499,0,519,511,520,519,504,508,513,499,501,522,495,496,497,506,512,516,518,520,507,512,505,505,497,494
482,479,481,492,486,505,0,499,500,492,501,500,485,489,494,480,482,503,476,477,478,487,493,497,499,501,488,493,486,486,478,475
507,504,506,517,511,0,505,524,525,517,526,525,510,514,519,505,507,528,501,502,503,512,518,522,524,526,513,518,511,511,503,500
488,485,487,498,0,511,486,505,506,498,507,506,491,495,500,486,488,509,482,483,484,493,499,503,505,507,494,499,492,492,484,481
494,491,493,0,498,517,492,511,512,504,513,512,497,501,506,492,494,515,488,489,490,499,505,509,511,513,500,505,498,498,490,487
483,480,0,493,487,506,481,500,501,493,502,501,486,490,495,481,483,504,477,478,479,488,494,498,500,502,489,494,487,487,479,476
481,0,480,491,485,504,479,498,499,491,500,499,484,488,493,479,481,502,475,476,477,486,492,496,498,500,487,492,485,485,477,474
0,481,483,494,488,507,482,501,502,494,503,502,487,491,496,482,484,505,478,479,480,489,495,499,501,503,490,495,488,488,480,477
